x-axis,1,2,3
second,Volt,Volt,Volt
+4.3100E-03,+1.6416579E+00,+1.6551516E+00,+1.7156129E+00
+4.3200E-03,+1.6515951E+00,+1.6666579E+00,+1.7182280E+00
+4.3300E-03,+1.6348587E+00,+1.6567207E+00,+1.7004456E+00
+4.3400E-03,+1.6348587E+00,+1.6493985E+00,+1.7156129E+00
+4.3500E-03,+1.6447960E+00,+1.6483525E+00,+1.7187510E+00
+4.3600E-03,+1.6374738E+00,+1.6551516E+00,+1.7014916E+00
+4.3700E-03,+1.6515951E+00,+1.6535826E+00,+1.7156129E+00
+4.3800E-03,+1.6458420E+00,+1.6551516E+00,+1.7098598E+00
+4.3900E-03,+1.6280596E+00,+1.6452144E+00,+1.7286882E+00
+4.4000E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+4.4100E-03,+1.6364278E+00,+1.6399843E+00,+1.7171820E+00
+4.4200E-03,+1.6348587E+00,+1.6499215E+00,+1.7213661E+00
+4.4300E-03,+1.6447960E+00,+1.6551516E+00,+1.7255502E+00
+4.4400E-03,+1.6489801E+00,+1.6551516E+00,+1.7182280E+00
+4.4500E-03,+1.6348587E+00,+1.6399843E+00,+1.7004456E+00
+4.4600E-03,+1.6515951E+00,+1.6551516E+00,+1.7323493E+00
+4.4700E-03,+1.6416579E+00,+1.6619508E+00,+1.7187510E+00
+4.4800E-03,+1.6489801E+00,+1.6384152E+00,+1.7182280E+00
+4.4900E-03,+1.6348587E+00,+1.6551516E+00,+1.7004456E+00
+4.5000E-03,+1.6238755E+00,+1.6384152E+00,+1.6988765E+00
+4.5100E-03,+1.6348587E+00,+1.6619508E+00,+1.7156129E+00
+4.5200E-03,+1.6515951E+00,+1.6525366E+00,+1.7156129E+00
+4.5300E-03,+1.6500261E+00,+1.6551516E+00,+1.7171820E+00
+4.5400E-03,+1.6515951E+00,+1.6384152E+00,+1.7046297E+00
+4.5500E-03,+1.6249215E+00,+1.6551516E+00,+1.7156129E+00
+4.5600E-03,+1.6233525E+00,+1.6525366E+00,+1.6988765E+00
+4.5700E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+4.5800E-03,+1.6515951E+00,+1.6499215E+00,+1.7323493E+00
+4.5900E-03,+1.6348587E+00,+1.6483525E+00,+1.7224121E+00
+4.6000E-03,+1.6683315E+00,+1.6410303E+00,+1.7041067E+00
+4.6100E-03,+1.6500261E+00,+1.6551516E+00,+1.7171820E+00
+4.6200E-03,+1.6348587E+00,+1.6441684E+00,+1.7046297E+00
+4.6300E-03,+1.6515951E+00,+1.6650889E+00,+1.6988765E+00
+4.6400E-03,+1.6348587E+00,+1.6525366E+00,+1.7271192E+00
+4.6500E-03,+1.6364278E+00,+1.6520136E+00,+1.7140439E+00
+4.6600E-03,+1.6348587E+00,+1.6551516E+00,+1.7265962E+00
+4.6700E-03,+1.6447960E+00,+1.6551516E+00,+1.7156129E+00
+4.6800E-03,+1.6631014E+00,+1.6384152E+00,+1.7323493E+00
+4.6900E-03,+1.6348587E+00,+1.6535826E+00,+1.7004456E+00
+4.7000E-03,+1.6406119E+00,+1.6384152E+00,+1.6988765E+00
+4.7100E-03,+1.6515951E+00,+1.6415533E+00,+1.7187510E+00
+4.7200E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+4.7300E-03,+1.6228295E+00,+1.6399843E+00,+1.7035836E+00
+4.7400E-03,+1.6291056E+00,+1.6384152E+00,+1.7213661E+00
+4.7500E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+4.7600E-03,+1.6207374E+00,+1.6551516E+00,+1.7156129E+00
+4.7700E-03,+1.6379968E+00,+1.6551516E+00,+1.7004456E+00
+4.7800E-03,+1.6238755E+00,+1.6384152E+00,+1.7213661E+00
+4.7900E-03,+1.6348587E+00,+1.6483525E+00,+1.7323493E+00
+4.8000E-03,+1.6181223E+00,+1.6525366E+00,+1.7297343E+00
+4.8100E-03,+1.6500261E+00,+1.6551516E+00,+1.7140439E+00
+4.8200E-03,+1.6406119E+00,+1.6326621E+00,+1.7156129E+00
+4.8300E-03,+1.6447960E+00,+1.6452144E+00,+1.7354874E+00
+4.8400E-03,+1.6348587E+00,+1.6410303E+00,+1.7129979E+00
+4.8500E-03,+1.6500261E+00,+1.6384152E+00,+1.7443786E+00
+4.8600E-03,+1.6458420E+00,+1.6551516E+00,+1.7156129E+00
+4.8700E-03,+1.6348587E+00,+1.6483525E+00,+1.7156129E+00
+4.8800E-03,+1.6233525E+00,+1.6384152E+00,+1.7297343E+00
+4.8900E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+4.9000E-03,+1.6291056E+00,+1.6274320E+00,+1.7046297E+00
+4.9100E-03,+1.6249215E+00,+1.6452144E+00,+1.7056757E+00
+4.9200E-03,+1.6489801E+00,+1.6410303E+00,+1.7297343E+00
+4.9300E-03,+1.6348587E+00,+1.6384152E+00,+1.7004456E+00
+4.9400E-03,+1.6400889E+00,+1.6551516E+00,+1.6988765E+00
+4.9500E-03,+1.6447960E+00,+1.6483525E+00,+1.7187510E+00
+4.9600E-03,+1.6348587E+00,+1.6384152E+00,+1.7041067E+00
+4.9700E-03,+1.6651935E+00,+1.6232479E+00,+1.7156129E+00
+4.9800E-03,+1.6406119E+00,+1.6274320E+00,+1.7046297E+00
+4.9900E-03,+1.6280596E+00,+1.6483525E+00,+1.7187510E+00
+5.0000E-03,+1.6631014E+00,+1.6384152E+00,+1.7129979E+00
+5.0100E-03,+1.6683315E+00,+1.6687500E+00,+1.7292113E+00
+5.0200E-03,+1.6458420E+00,+1.6551516E+00,+1.7098598E+00
+5.0300E-03,+1.6249215E+00,+1.6452144E+00,+1.6988765E+00
+5.0400E-03,+1.6348587E+00,+1.6242939E+00,+1.7129979E+00
+5.0500E-03,+1.6181223E+00,+1.6384152E+00,+1.7004456E+00
+5.0600E-03,+1.6296286E+00,+1.6384152E+00,+1.7103828E+00
+5.0700E-03,+1.6249215E+00,+1.6452144E+00,+1.7255502E+00
+5.0800E-03,+1.6489801E+00,+1.6525366E+00,+1.7156129E+00
+5.0900E-03,+1.6060931E+00,+1.6384152E+00,+1.7171820E+00
+5.1000E-03,+1.6348587E+00,+1.6441684E+00,+1.7046297E+00
+5.1100E-03,+1.6416579E+00,+1.6384152E+00,+1.7224121E+00
+5.1200E-03,+1.6489801E+00,+1.6410303E+00,+1.7297343E+00
+5.1300E-03,+1.6348587E+00,+1.6399843E+00,+1.7020146E+00
+5.1400E-03,+1.6458420E+00,+1.6384152E+00,+1.7046297E+00
+5.1500E-03,+1.6348587E+00,+1.6284780E+00,+1.7156129E+00
+5.1600E-03,+1.6207374E+00,+1.6525366E+00,+1.7014916E+00
+5.1700E-03,+1.6348587E+00,+1.6384152E+00,+1.7140439E+00
+5.1800E-03,+1.6406119E+00,+1.6551516E+00,+1.7156129E+00
+5.1900E-03,+1.6348587E+00,+1.6452144E+00,+1.7224121E+00
+5.2000E-03,+1.6348587E+00,+1.6384152E+00,+1.7323493E+00
+5.2100E-03,+1.6364278E+00,+1.6399843E+00,+1.7171820E+00
+5.2200E-03,+1.6458420E+00,+1.6493985E+00,+1.7208431E+00
+5.2300E-03,+1.6515951E+00,+1.6352772E+00,+1.7156129E+00
+5.2400E-03,+1.6489801E+00,+1.6525366E+00,+1.7271192E+00
+5.2500E-03,+1.6196914E+00,+1.6384152E+00,+1.7035836E+00
+5.2600E-03,+1.6406119E+00,+1.6384152E+00,+1.7103828E+00
+5.2700E-03,+1.6447960E+00,+1.6384152E+00,+1.7156129E+00
+5.2800E-03,+1.6040010E+00,+1.6525366E+00,+1.7297343E+00
+5.2900E-03,+1.6364278E+00,+1.6384152E+00,+1.7307803E+00
+5.3000E-03,+1.6348587E+00,+1.6441684E+00,+1.7103828E+00
+5.3100E-03,+1.6317207E+00,+1.6551516E+00,+1.7224121E+00
+5.3200E-03,+1.6515951E+00,+1.6384152E+00,+1.7129979E+00
+5.3300E-03,+1.6348587E+00,+1.6535826E+00,+1.7171820E+00
+5.3400E-03,+1.6348587E+00,+1.6493985E+00,+1.7046297E+00
+5.3500E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+5.3600E-03,+1.6683315E+00,+1.6358002E+00,+1.7041067E+00
+5.3700E-03,+1.6196914E+00,+1.6535826E+00,+1.7004456E+00
+5.3800E-03,+1.6406119E+00,+1.6436454E+00,+1.7103828E+00
+5.3900E-03,+1.6280596E+00,+1.6452144E+00,+1.7187510E+00
+5.4000E-03,+1.6374738E+00,+1.6525366E+00,+1.7297343E+00
+5.4100E-03,+1.6364278E+00,+1.6384152E+00,+1.7156129E+00
+5.4200E-03,+1.6515951E+00,+1.6326621E+00,+1.7098598E+00
+5.4300E-03,+1.6348587E+00,+1.6384152E+00,+1.7056757E+00
+5.4400E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+5.4500E-03,+1.6500261E+00,+1.6384152E+00,+1.7156129E+00
+5.4600E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+5.4700E-03,+1.6317207E+00,+1.6384152E+00,+1.7056757E+00
+5.4800E-03,+1.6374738E+00,+1.6384152E+00,+1.7014916E+00
+5.4900E-03,+1.6196914E+00,+1.6535826E+00,+1.7156129E+00
+5.5000E-03,+1.6458420E+00,+1.6384152E+00,+1.7156129E+00
+5.5100E-03,+1.6249215E+00,+1.6483525E+00,+1.6988765E+00
+5.5200E-03,+1.6374738E+00,+1.6384152E+00,+1.7271192E+00
+5.5300E-03,+1.6348587E+00,+1.6535826E+00,+1.6988765E+00
+5.5400E-03,+1.6515951E+00,+1.6441684E+00,+1.6993995E+00
+5.5500E-03,+1.6348587E+00,+1.6483525E+00,+1.7224121E+00
+5.5600E-03,+1.6207374E+00,+1.6358002E+00,+1.7129979E+00
+5.5700E-03,+1.6515951E+00,+1.6687500E+00,+1.7156129E+00
+5.5800E-03,+1.6406119E+00,+1.6441684E+00,+1.7213661E+00
+5.5900E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+5.6000E-03,+1.6489801E+00,+1.6384152E+00,+1.7014916E+00
+5.6100E-03,+1.6348587E+00,+1.6415533E+00,+1.7140439E+00
+5.6200E-03,+1.6458420E+00,+1.6441684E+00,+1.7208431E+00
+5.6300E-03,+1.6515951E+00,+1.6384152E+00,+1.7020146E+00
+5.6400E-03,+1.6348587E+00,+1.6384152E+00,+1.6988765E+00
+5.6500E-03,+1.6500261E+00,+1.6399843E+00,+1.7171820E+00
+5.6600E-03,+1.6348587E+00,+1.6384152E+00,+1.7098598E+00
+5.6700E-03,+1.6447960E+00,+1.6384152E+00,+1.6988765E+00
+5.6800E-03,+1.6233525E+00,+1.6551516E+00,+1.7182280E+00
+5.6900E-03,+1.6515951E+00,+1.6399843E+00,+1.7140439E+00
+5.7000E-03,+1.6458420E+00,+1.6493985E+00,+1.7098598E+00
+5.7100E-03,+1.6249215E+00,+1.6650889E+00,+1.7224121E+00
+5.7200E-03,+1.6657165E+00,+1.6410303E+00,+1.6988765E+00
+5.7300E-03,+1.6515951E+00,+1.6567207E+00,+1.7140439E+00
+5.7400E-03,+1.6348587E+00,+1.6441684E+00,+1.6988765E+00
+5.7500E-03,+1.6416579E+00,+1.6415533E+00,+1.7088138E+00
+5.7600E-03,+1.6542102E+00,+1.6551516E+00,+1.6988765E+00
+5.7700E-03,+1.6364278E+00,+1.6384152E+00,+1.7156129E+00
+5.7800E-03,+1.6406119E+00,+1.6384152E+00,+1.6988765E+00
+5.7900E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+5.8000E-03,+1.6489801E+00,+1.6551516E+00,+1.7129979E+00
+5.8100E-03,+1.6228295E+00,+1.6551516E+00,+1.7004456E+00
+5.8200E-03,+1.6463650E+00,+1.6551516E+00,+1.6988765E+00
+5.8300E-03,+1.6683315E+00,+1.6384152E+00,+1.7255502E+00
+5.8400E-03,+1.6489801E+00,+1.6436454E+00,+1.7156129E+00
+5.8500E-03,+1.6196914E+00,+1.6551516E+00,+1.7307803E+00
+5.8600E-03,+1.6573483E+00,+1.6384152E+00,+1.6988765E+00
+5.8700E-03,+1.6249215E+00,+1.6483525E+00,+1.6988765E+00
+5.8800E-03,+1.6542102E+00,+1.6525366E+00,+1.7129979E+00
+5.8900E-03,+1.6348587E+00,+1.6535826E+00,+1.6988765E+00
+5.9000E-03,+1.6515951E+00,+1.6493985E+00,+1.7098598E+00
+5.9100E-03,+1.6348587E+00,+1.6452144E+00,+1.7088138E+00
+5.9200E-03,+1.6348587E+00,+1.6551516E+00,+1.7297343E+00
+5.9300E-03,+1.6531642E+00,+1.6535826E+00,+1.7156129E+00
+5.9400E-03,+1.6515951E+00,+1.6603818E+00,+1.7098598E+00
+5.9500E-03,+1.6379968E+00,+1.6483525E+00,+1.7224121E+00
+5.9600E-03,+1.6489801E+00,+1.6666579E+00,+1.7129979E+00
+5.9700E-03,+1.6364278E+00,+1.6535826E+00,+1.7156129E+00
+5.9800E-03,+1.6458420E+00,+1.6551516E+00,+1.7156129E+00
+5.9900E-03,+1.6447960E+00,+1.6551516E+00,+1.7056757E+00
+6.0000E-03,+1.6374738E+00,+1.6436454E+00,+1.6988765E+00
+6.0100E-03,+1.6515951E+00,+1.6551516E+00,+1.7156129E+00
+6.0200E-03,+1.6463650E+00,+1.6661349E+00,+1.7046297E+00
+6.0300E-03,+1.6416579E+00,+1.6551516E+00,+1.7056757E+00
+6.0400E-03,+1.6374738E+00,+1.6577667E+00,+1.7129979E+00
+6.0500E-03,+1.6515951E+00,+1.6551516E+00,+1.7156129E+00
+6.0600E-03,+1.6515951E+00,+1.6661349E+00,+1.7323493E+00
+6.0700E-03,+1.6515951E+00,+1.6650889E+00,+1.7124749E+00
+6.0800E-03,+1.6657165E+00,+1.6436454E+00,+1.7156129E+00
+6.0900E-03,+1.6667625E+00,+1.6399843E+00,+1.7004456E+00
+6.1000E-03,+1.6515951E+00,+1.6493985E+00,+1.7208431E+00
+6.1100E-03,+1.6416579E+00,+1.6384152E+00,+1.7088138E+00
+6.1200E-03,+1.6374738E+00,+1.6551516E+00,+1.7182280E+00
+6.1300E-03,+1.6500261E+00,+1.6399843E+00,+1.7140439E+00
+6.1400E-03,+1.6678085E+00,+1.6551516E+00,+1.7323493E+00
+6.1500E-03,+1.6447960E+00,+1.6551516E+00,+1.7124749E+00
+6.1600E-03,+1.6515951E+00,+1.6525366E+00,+1.7014916E+00
+6.1700E-03,+1.6364278E+00,+1.6582897E+00,+1.7140439E+00
+6.1800E-03,+1.6515951E+00,+1.6718880E+00,+1.7156129E+00
+6.1900E-03,+1.6416579E+00,+1.6551516E+00,+1.7088138E+00
+6.2000E-03,+1.6515951E+00,+1.6603818E+00,+1.7156129E+00
+6.2100E-03,+1.6500261E+00,+1.6551516E+00,+1.7156129E+00
+6.2200E-03,+1.6625784E+00,+1.6493985E+00,+1.6988765E+00
+6.2300E-03,+1.6484571E+00,+1.6551516E+00,+1.7056757E+00
+6.2400E-03,+1.6374738E+00,+1.6718880E+00,+1.7014916E+00
+6.2500E-03,+1.6515951E+00,+1.6567207E+00,+1.6988765E+00
+6.2600E-03,+1.6573483E+00,+1.6499215E+00,+1.7098598E+00
+6.2700E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+6.2800E-03,+1.6631014E+00,+1.6410303E+00,+1.7129979E+00
+6.2900E-03,+1.6348587E+00,+1.6718880E+00,+1.6852782E+00
+6.3000E-03,+1.6625784E+00,+1.6551516E+00,+1.6936464E+00
+6.3100E-03,+1.6447960E+00,+1.6520136E+00,+1.7286882E+00
+6.3200E-03,+1.6348587E+00,+1.6577667E+00,+1.6847552E+00
+6.3300E-03,+1.6379968E+00,+1.6687500E+00,+1.7156129E+00
+6.3400E-03,+1.6406119E+00,+1.6661349E+00,+1.7098598E+00
+6.3500E-03,+1.6515951E+00,+1.6619508E+00,+1.7056757E+00
+6.3600E-03,+1.6489801E+00,+1.6577667E+00,+1.6847552E+00
+6.3700E-03,+1.6667625E+00,+1.6415533E+00,+1.7156129E+00
+6.3800E-03,+1.6515951E+00,+1.6609048E+00,+1.7156129E+00
+6.3900E-03,+1.6416579E+00,+1.6619508E+00,+1.7156129E+00
+6.4000E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+6.4100E-03,+1.6500261E+00,+1.6703190E+00,+1.7140439E+00
+6.4200E-03,+1.6406119E+00,+1.6609048E+00,+1.7098598E+00
+6.4300E-03,+1.6447960E+00,+1.6718880E+00,+1.7187510E+00
+6.4400E-03,+1.6400889E+00,+1.6692730E+00,+1.7014916E+00
+6.4500E-03,+1.6515951E+00,+1.6703190E+00,+1.7307803E+00
+6.4600E-03,+1.6406119E+00,+1.6551516E+00,+1.7046297E+00
+6.4700E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+6.4800E-03,+1.6515951E+00,+1.6577667E+00,+1.7014916E+00
+6.4900E-03,+1.6683315E+00,+1.6703190E+00,+1.6988765E+00
+6.5000E-03,+1.6406119E+00,+1.6551516E+00,+1.7156129E+00
+6.5100E-03,+1.6416579E+00,+1.6650889E+00,+1.7056757E+00
+6.5200E-03,+1.6489801E+00,+1.6692730E+00,+1.7156129E+00
+6.5300E-03,+1.6364278E+00,+1.6551516E+00,+1.6852782E+00
+6.5400E-03,+1.6406119E+00,+1.6551516E+00,+1.7156129E+00
+6.5500E-03,+1.6447960E+00,+1.6650889E+00,+1.7088138E+00
+6.5600E-03,+1.6322437E+00,+1.6551516E+00,+1.6988765E+00
+6.5700E-03,+1.6500261E+00,+1.6551516E+00,+1.7323493E+00
+6.5800E-03,+1.6181223E+00,+1.6718880E+00,+1.7098598E+00
+6.5900E-03,+1.6447960E+00,+1.6483525E+00,+1.7156129E+00
+6.6000E-03,+1.6348587E+00,+1.6525366E+00,+1.7156129E+00
+6.6100E-03,+1.6683315E+00,+1.6567207E+00,+1.7140439E+00
+6.6200E-03,+1.6573483E+00,+1.6666579E+00,+1.7156129E+00
+6.6300E-03,+1.6515951E+00,+1.6551516E+00,+1.7056757E+00
+6.6400E-03,+1.6348587E+00,+1.6551516E+00,+1.7156129E+00
+6.6500E-03,+1.6515951E+00,+1.6718880E+00,+1.7004456E+00
+6.6600E-03,+1.6348587E+00,+1.6493985E+00,+1.7265962E+00
+6.6700E-03,+1.6615324E+00,+1.6551516E+00,+1.7156129E+00
+6.6800E-03,+1.6374738E+00,+1.6692730E+00,+1.7129979E+00
+6.6900E-03,+1.6651935E+00,+1.6399843E+00,+1.7020146E+00
+6.7000E-03,+1.6348587E+00,+1.6551516E+00,+1.7265962E+00
+6.7100E-03,+1.6416579E+00,+1.6452144E+00,+1.7088138E+00
+6.7200E-03,+1.6489801E+00,+1.6577667E+00,+1.7014916E+00
+6.7300E-03,+1.6348587E+00,+1.6567207E+00,+1.7020146E+00
+6.7400E-03,+1.6458420E+00,+1.6493985E+00,+1.6988765E+00
+6.7500E-03,+1.6484571E+00,+1.6384152E+00,+1.7156129E+00
+6.7600E-03,+1.6489801E+00,+1.6551516E+00,+1.6847552E+00
+6.7700E-03,+1.6683315E+00,+1.6703190E+00,+1.7156129E+00
+6.7800E-03,+1.6406119E+00,+1.6441684E+00,+1.7098598E+00
+6.7900E-03,+1.6583943E+00,+1.6619508E+00,+1.7056757E+00
+6.8000E-03,+1.6374738E+00,+1.6525366E+00,+1.7129979E+00
+6.8100E-03,+1.6636244E+00,+1.6567207E+00,+1.6957385E+00
+6.8200E-03,+1.6458420E+00,+1.6771182E+00,+1.7098598E+00
+6.8300E-03,+1.6583943E+00,+1.6551516E+00,+1.7056757E+00
+6.8400E-03,+1.6515951E+00,+1.6692730E+00,+1.7297343E+00
+6.8500E-03,+1.6515951E+00,+1.6535826E+00,+1.7140439E+00
+6.8600E-03,+1.6515951E+00,+1.6551516E+00,+1.7098598E+00
+6.8700E-03,+1.6515951E+00,+1.6384152E+00,+1.6988765E+00
+6.8800E-03,+1.6515951E+00,+1.6525366E+00,+1.7182280E+00
+6.8900E-03,+1.6364278E+00,+1.6535826E+00,+1.7004456E+00
+6.9000E-03,+1.6515951E+00,+1.6551516E+00,+1.6988765E+00
+6.9100E-03,+1.6280596E+00,+1.6452144E+00,+1.7056757E+00
+6.9200E-03,+1.6374738E+00,+1.6525366E+00,+1.7129979E+00
+6.9300E-03,+1.6515951E+00,+1.6232479E+00,+1.7004456E+00
+6.9400E-03,+1.6625784E+00,+1.6441684E+00,+1.7156129E+00
+6.9500E-03,+1.6348587E+00,+1.6551516E+00,+1.7088138E+00
+6.9600E-03,+1.6489801E+00,+1.6692730E+00,+1.7129979E+00
+6.9700E-03,+1.6500261E+00,+1.6551516E+00,+1.7156129E+00
+6.9800E-03,+1.6573483E+00,+1.6493985E+00,+1.7156129E+00
+6.9900E-03,+1.6416579E+00,+1.6483525E+00,+1.7156129E+00
+7.0000E-03,+1.6657165E+00,+1.6525366E+00,+1.7156129E+00
+7.0100E-03,+1.6500261E+00,+1.6687500E+00,+1.7140439E+00
+7.0200E-03,+1.6296286E+00,+1.6493985E+00,+1.6988765E+00
+7.0300E-03,+1.6484571E+00,+1.6284780E+00,+1.7156129E+00
+7.0400E-03,+1.6515951E+00,+1.6666579E+00,+1.6988765E+00
+7.0500E-03,+1.6651935E+00,+1.6535826E+00,+1.7140439E+00
+7.0600E-03,+1.6296286E+00,+1.6603818E+00,+1.7213661E+00
+7.0700E-03,+1.6447960E+00,+1.6384152E+00,+1.6988765E+00
+7.0800E-03,+1.6657165E+00,+1.6410303E+00,+1.7271192E+00
+7.0900E-03,+1.6531642E+00,+1.6567207E+00,+1.7156129E+00
+7.1000E-03,+1.6515951E+00,+1.6493985E+00,+1.7046297E+00
+7.1100E-03,+1.6447960E+00,+1.6452144E+00,+1.7088138E+00
+7.1200E-03,+1.6515951E+00,+1.6410303E+00,+1.7129979E+00
+7.1300E-03,+1.6364278E+00,+1.6535826E+00,+1.7156129E+00
+7.1400E-03,+1.6348587E+00,+1.6493985E+00,+1.7046297E+00
+7.1500E-03,+1.6348587E+00,+1.6384152E+00,+1.7056757E+00
+7.1600E-03,+1.6348587E+00,+1.6410303E+00,+1.6988765E+00
+7.1700E-03,+1.6364278E+00,+1.6384152E+00,+1.7004456E+00
+7.1800E-03,+1.6296286E+00,+1.6609048E+00,+1.7098598E+00
+7.1900E-03,+1.6515951E+00,+1.6483525E+00,+1.7056757E+00
+7.2000E-03,+1.6489801E+00,+1.6410303E+00,+1.7129979E+00
+7.2100E-03,+1.6364278E+00,+1.6687500E+00,+1.6988765E+00
+7.2200E-03,+1.6406119E+00,+1.6493985E+00,+1.7098598E+00
+7.2300E-03,+1.6552562E+00,+1.6415533E+00,+1.7187510E+00
+7.2400E-03,+1.6515951E+00,+1.6242939E+00,+1.7014916E+00
+7.2500E-03,+1.6212604E+00,+1.6535826E+00,+1.7140439E+00
+7.2600E-03,+1.6348587E+00,+1.6384152E+00,+1.7046297E+00
+7.2700E-03,+1.6447960E+00,+1.6483525E+00,+1.7187510E+00
+7.2800E-03,+1.6463650E+00,+1.6551516E+00,+1.7014916E+00
+7.2900E-03,+1.6515951E+00,+1.6399843E+00,+1.7307803E+00
+7.3000E-03,+1.6238755E+00,+1.6493985E+00,+1.6988765E+00
+7.3100E-03,+1.6447960E+00,+1.6452144E+00,+1.7156129E+00
+7.3200E-03,+1.6542102E+00,+1.6384152E+00,+1.7156129E+00
+7.3300E-03,+1.6667625E+00,+1.6232479E+00,+1.7004456E+00
+7.3400E-03,+1.6400889E+00,+1.6493985E+00,+1.7098598E+00
+7.3500E-03,+1.6416579E+00,+1.6415533E+00,+1.7056757E+00
+7.3600E-03,+1.6542102E+00,+1.6525366E+00,+1.7129979E+00
+7.3700E-03,+1.6515951E+00,+1.6384152E+00,+1.7140439E+00
+7.3800E-03,+1.6406119E+00,+1.6493985E+00,+1.7103828E+00
+7.3900E-03,+1.6615324E+00,+1.6384152E+00,+1.6988765E+00
+7.4000E-03,+1.6542102E+00,+1.6410303E+00,+1.7297343E+00
+7.4100E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+7.4200E-03,+1.6515951E+00,+1.6493985E+00,+1.7156129E+00
+7.4300E-03,+1.6515951E+00,+1.6384152E+00,+1.7156129E+00
+7.4400E-03,+1.6515951E+00,+1.6410303E+00,+1.7129979E+00
+7.4500E-03,+1.6651935E+00,+1.6384152E+00,+1.7156129E+00
+7.4600E-03,+1.6406119E+00,+1.6384152E+00,+1.7265962E+00
+7.4700E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+7.4800E-03,+1.6233525E+00,+1.6410303E+00,+1.7014916E+00
+7.4900E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+7.5000E-03,+1.6291056E+00,+1.6493985E+00,+1.6988765E+00
+7.5100E-03,+1.6515951E+00,+1.6384152E+00,+1.7187510E+00
+7.5200E-03,+1.6515951E+00,+1.6216788E+00,+1.7129979E+00
+7.5300E-03,+1.6364278E+00,+1.6520136E+00,+1.7004456E+00
+7.5400E-03,+1.6515951E+00,+1.6441684E+00,+1.7046297E+00
+7.5500E-03,+1.6484571E+00,+1.6483525E+00,+1.7056757E+00
+7.5600E-03,+1.6604864E+00,+1.6436454E+00,+1.7129979E+00
+7.5700E-03,+1.6379968E+00,+1.6384152E+00,+1.7140439E+00
+7.5800E-03,+1.6568253E+00,+1.6384152E+00,+1.6988765E+00
+7.5900E-03,+1.6348587E+00,+1.6582897E+00,+1.7156129E+00
+7.6000E-03,+1.6348587E+00,+1.6269090E+00,+1.7014916E+00
+7.6100E-03,+1.6500261E+00,+1.6535826E+00,+1.7140439E+00
+7.6200E-03,+1.6348587E+00,+1.6216788E+00,+1.7046297E+00
+7.6300E-03,+1.6348587E+00,+1.6483525E+00,+1.7056757E+00
+7.6400E-03,+1.6542102E+00,+1.6384152E+00,+1.6988765E+00
+7.6500E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+7.6600E-03,+1.6515951E+00,+1.6551516E+00,+1.7208431E+00
+7.6700E-03,+1.6447960E+00,+1.6384152E+00,+1.7088138E+00
+7.6800E-03,+1.6296286E+00,+1.6384152E+00,+1.6988765E+00
+7.6900E-03,+1.6196914E+00,+1.6384152E+00,+1.7307803E+00
+7.7000E-03,+1.6186454E+00,+1.6499215E+00,+1.7156129E+00
+7.7100E-03,+1.6515951E+00,+1.6384152E+00,+1.7056757E+00
+7.7200E-03,+1.6348587E+00,+1.6384152E+00,+1.7129979E+00
+7.7300E-03,+1.6348587E+00,+1.6384152E+00,+1.7156129E+00
+7.7400E-03,+1.6406119E+00,+1.6384152E+00,+1.7098598E+00
+7.7500E-03,+1.6447960E+00,+1.6551516E+00,+1.7156129E+00
+7.7600E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+7.7700E-03,+1.6515951E+00,+1.6415533E+00,+1.7140439E+00
+7.7800E-03,+1.6458420E+00,+1.6441684E+00,+1.7046297E+00
+7.7900E-03,+1.6615324E+00,+1.6284780E+00,+1.7056757E+00
+7.8000E-03,+1.6322437E+00,+1.6525366E+00,+1.6988765E+00
+7.8100E-03,+1.6348587E+00,+1.6551516E+00,+1.6988765E+00
+7.8200E-03,+1.6348587E+00,+1.6493985E+00,+1.7156129E+00
+7.8300E-03,+1.6515951E+00,+1.6384152E+00,+1.7056757E+00
+7.8400E-03,+1.6515951E+00,+1.6242939E+00,+1.7156129E+00
+7.8500E-03,+1.6515951E+00,+1.6384152E+00,+1.7004456E+00
+7.8600E-03,+1.6573483E+00,+1.6384152E+00,+1.7156129E+00
+7.8700E-03,+1.6515951E+00,+1.6483525E+00,+1.6988765E+00
+7.8800E-03,+1.6348587E+00,+1.6410303E+00,+1.7297343E+00
